temperature,pressure,humidity,x_acceleration,y_acceleration,z_acceleration,x_rotation,y_rotation,z_rotation,lux,gas_concentration
31.95999908,100278.5938,60.72753906,-2.274491549,0.107739076,10.01015759,-0.083003066,-0.000532925,-0.01718683,44.921875,4.932844933
31.98999977,100279.1328,60.60351563,-2.343923569,0.153228909,10.18732834,-0.07993874,-0.0042634,-0.014921899,42.96875,4.85958486
32.00999832,100277.3828,60.62890625,-2.26970315,0.165199921,10.21127033,-0.082203679,-0.001465544,-0.017586524,42.96875,4.835164835
32.02000046,100279.9063,60.61914063,-2.296039343,0.086191259,10.17056847,-0.083802447,0.000666156,-0.017852986,41.9921875,4.85958486
32.02000046,100279.3438,60.56054688,-2.257732153,0.093373865,10.05325317,-0.081137821,-0.00106585,-0.014522205,36.1328125,4.835164835
32.0,100276.9766,60.55859375,-2.272097349,0.122104287,10.18253994,-0.081803977,-0.001598775,-0.015321592,33.203125,4.810744811
32.02000046,100277.6563,60.57324219,-2.30561614,0.124498487,10.08677197,-0.084202148,-0.002264931,-0.01718683,29.296875,4.932844933
32.04000092,100278.6406,60.5625,-2.274491549,0.126892686,10.11789608,-0.083535992,-0.003996937,-0.01385605,26.3671875,4.810744811
32.04999924,100280.2969,60.53125,-2.284068346,0.057460841,10.21845245,-0.082736596,-0.001998469,-0.017852986,34.1796875,4.932844933
32.06000137,100279.8672,60.49609375,-2.274491549,0.086191259,10.09156036,-0.083402753,-0.003330781,-0.014788668,43.9453125,4.932844933
32.08000183,100277.375,60.44042969,-2.286462545,0.067037649,10.11550236,-0.082203679,-0.000399694,-0.015721286,42.96875,4.810744811
32.06999969,100279.7031,60.39355469,-2.284068346,0.067037649,10.19690514,-0.081670754,0.000133231,-0.017453292,29.296875,4.85958486
32.08000183,100279.5,60.34765625,-2.298433542,0.14844051,10.18972206,-0.083402753,-0.000666156,-0.01718683,23.4375,4.810744811
32.09000015,100276.7969,60.36035156,-2.319981337,0.074220255,10.14662647,-0.084601834,0.001332312,-0.014522205,23.4375,4.932844933
32.09999847,100279.0859,60.3046875,-2.257732153,0.1316811,10.12986755,-0.083003066,-0.001465544,-0.015721286,25.390625,4.884004884
32.11000061,100280.1875,60.29296875,-2.30561614,0.122104287,10.07001209,-0.082470134,0.001199081,-0.014788668,23.4375,4.908424908
32.13000107,100276.9922,60.25097656,-2.257732153,0.110133275,10.13944435,-0.083003066,-0.002931087,-0.015188362,31.25000191,4.85958486
32.11999893,100278.5469,60.26074219,-2.293645144,0.105344877,10.15141487,-0.08207044,-0.002531394,-0.016787136,40.0390625,4.908424908
32.11999893,100278.9219,60.22460938,-2.276885748,0.067037649,10.0317049,-0.08020521,-0.003064318,-0.015854517,49.8046875,4.85958486
32.09999847,100277.8438,60.24511719,-2.281674147,0.107739076,10.11550236,-0.081670754,-0.002931087,-0.015188362,42.96875,4.85958486
32.09999847,100282.9141,60.28027344,-2.317587137,0.134075299,10.10592556,-0.082869835,-0.003064318,-0.016520673,31.25000191,4.957264957
32.11000061,100280.9922,60.27050781,-2.250549555,0.136469498,10.08916569,-0.079539053,0.001865237,-0.016920367,27.34375,4.908424908
32.09999847,100281.8203,60.29199219,-2.26970315,0.129286885,10.13944435,-0.084068909,-0.004663093,-0.014388974,25.390625,4.884004884
32.09999847,100279.4297,60.29296875,-2.296039343,0.08379706,10.18253994,-0.083402753,0.000799387,-0.011191424,35.15625,4.85958486
32.13000107,100280.6875,60.27246094,-2.257732153,0.107739076,10.07001209,-0.079272583,-0.000932619,-0.014921899,43.9453125,4.932844933
32.13000107,100278.7188,60.26171875,-2.255337954,0.095768064,10.11550236,-0.081937209,-0.000932619,-0.017453292,41.015625,4.810744811
32.13000107,100280.2188,60.2734375,-2.233790159,0.126892686,10.17056847,-0.083535992,-0.002264931,-0.01385605,42.96875,4.85958486
32.13000107,100279.7656,60.25097656,-2.272097349,0.081402861,10.05325317,-0.080471672,-0.002797856,-0.013589587,35.15625,4.908424908
32.11000061,100277.9922,60.25878906,-2.365471363,0.086191259,10.24478912,-0.083935678,-0.004663093,-0.017986218,29.296875,4.85958486
32.09999847,100281.3594,60.29199219,-2.300827742,0.08379706,10.07480049,-0.083402753,-0.0021317,-0.015721286,25.390625,4.85958486
32.11999893,100281.4531,60.28320313,-2.281674147,0.10055647,10.08198357,-0.078473203,-0.000266462,-0.016920367,30.2734375,4.932844933
32.13000107,100280.0469,60.28515625,-2.315192938,0.107739076,10.15859795,-0.084868304,-0.004796324,-0.017320061,41.015625,4.932844933
32.13999939,100279.0469,60.29785156,-2.315192938,0.098162271,10.12029076,-0.080871366,-0.000266462,-0.013589587,41.015625,4.932844933
32.15000153,100277.6094,60.26464844,-2.26730895,0.057460841,10.12029076,-0.08313629,-0.000133231,-0.01292343,42.96875,4.908424908
32.15999985,100280.4375,60.20605469,-2.341529369,0.074220255,10.12747288,-0.082869835,-0.002664625,-0.020251149,42.96875,4.908424908
32.15000153,100280.4922,60.16992188,-2.355894566,0.158017308,10.03409958,-0.081537522,-0.002531394,-0.014388974,41.015625,4.932844933
32.09999847,100279.9531,60.24707031,-2.272097349,0.086191259,10.13465595,-0.08233691,-0.001332312,-0.016387442,35.15625,4.908424908
32.11000061,100277.9375,60.27050781,-2.284068346,0.112527482,10.12029076,-0.085667685,-0.003863706,-0.014921899,28.3203125,4.908424908
32.08000183,100281.0625,60.30175781,-2.324769735,0.146046311,10.10831928,-0.081004597,-0.00106585,-0.014655436,27.34375,4.932844933
32.04000092,100282.7891,60.42285156,-2.375048161,0.124498487,10.12268448,-0.084202148,-0.006661562,-0.016387442,23.4375,4.957264957
32.02000046,100280.5313,60.43359375,-2.300827742,0.124498487,10.18732834,-0.085534461,-0.002531394,-0.014388974,36.1328125,4.85958486
32.0,100278.7656,60.4765625,-2.303221941,0.086191259,10.16578007,-0.081004597,-0.002931087,-0.016254211,39.0625,5.030525031
31.96999931,100280.5,60.55371094,-2.322375536,0.14844051,10.12268448,-0.083935678,-0.005728943,-0.014255743,44.921875,4.957264957
31.97999954,100276.9688,60.58007813,-2.363077164,0.098162271,10.20887566,-0.083669223,-0.003064318,-0.018119449,43.9453125,4.810744811
32.0,100278.7031,60.58203125,-2.310404539,0.10295067,10.16099167,-0.081670754,-0.001199081,-0.015321592,41.015625,4.85958486
32.02999878,100282.6094,60.5390625,-2.286462545,0.129286885,10.15141487,-0.085267991,-0.00319755,-0.016254211,41.9921875,4.932844933
32.04000092,100279.6797,60.49316406,-2.334346771,0.117315881,10.13704967,-0.083535992,0.000399694,-0.016787136,37.109375,4.85958486
32.0,100280.6094,60.53613281,-2.300827742,0.112527482,10.14423275,-0.083802447,-0.003863706,-0.010525269,34.1796875,4.85958486
31.98999977,100278.8125,60.59179688,-2.224213362,0.134075299,10.14902115,-0.084202148,-0.000932619,-0.016387442,24.4140625,4.908424908
31.96999931,100279.4688,60.61230469,-2.260126352,0.107739076,10.13704967,-0.080071971,-0.005462481,-0.014921899,22.4609375,4.884004884
31.93000031,100279.5547,60.68847656,-2.264914751,0.086191259,10.09395409,-0.07993874,-0.001465544,-0.015454824,34.1796875,4.908424908
31.92000008,100279.6563,60.73242188,-2.329558372,0.081402861,10.09395409,-0.081537522,-0.003330781,-0.019185297,39.0625,4.810744811
31.95000076,100278.7344,60.71386719,-2.358288765,0.105344877,10.19690514,-0.080071971,-0.000532925,-0.017986218,38.0859375,4.85958486
31.96999931,100280.5625,60.66015625,-2.272097349,0.098162271,10.0460701,-0.080871366,-0.0021317,-0.018119449,41.9921875,4.957264957
31.97999954,100279.5,60.66015625,-2.284068346,0.18435353,10.14423275,-0.084068909,-0.000932619,-0.019984685,42.96875,4.884004884
31.96999931,100279.4688,60.64746094,-2.329558372,0.141257897,10.05804157,-0.076874427,-0.003597243,-0.015987748,41.9921875,4.85958486
31.96999931,100280.0469,60.66015625,-2.26730895,0.107739076,10.09395409,-0.081537522,-0.003330781,-0.016520673,35.15625,4.85958486
31.96999931,100280.2656,60.65917969,-2.284068346,0.110133275,10.08916569,-0.085800916,-0.001199081,-0.016387442,25.390625,4.85958486
31.97999954,100281.8125,60.69628906,-2.293645144,0.122104287,10.14183807,-0.083269522,-0.001465544,-0.013456355,27.34375,4.957264957
31.98999977,100279.3906,60.67285156,-2.219424963,0.088585466,10.06522369,-0.078739658,-0.000932619,-0.014388974,40.0390625,4.85958486
31.98999977,100281.2891,60.64941406,-2.26970315,0.076614454,10.08198357,-0.082203679,-0.002797856,-0.017986218,41.9921875,4.835164835
31.97999954,100278.0625,60.67285156,-2.284068346,0.098162271,10.11789608,-0.076075032,0.000799387,-0.013722817,41.015625,4.85958486
31.97999954,100282.375,60.71777344,-2.336740971,0.110133275,10.13226128,-0.082470134,-0.002797856,-0.015454824,41.9921875,4.884004884
31.95999908,100282.625,60.75,-2.293645144,0.074220255,10.16578007,-0.08513476,-0.001998469,-0.017453292,32.2265625,4.908424908
31.98999977,100283.2813,60.71972656,-2.264914751,0.114921682,10.20648193,-0.081137821,-0.001465544,-0.013589587,62.50000381,4.761904762
32.00999832,100281.4219,60.70996094,-2.248155355,0.081402861,10.15141487,-0.082736596,-0.002398162,-0.015987748,36.1328125,4.85958486
32.02999878,100280.8828,60.65527344,-2.260126352,0.098162271,10.04846478,-0.083402753,-0.002531394,-0.015987748,42.96875,4.884004884
32.04000092,100281.6719,60.62109375,-2.281674147,0.165199921,10.17296314,-0.080604896,0.000133231,-0.016653905,41.9921875,4.932844933
32.06000137,100280.875,60.56640625,-2.272097349,0.105344877,10.18732834,-0.078606427,-0.000799387,-0.015854517,38.0859375,4.957264957
32.06999969,100278.9531,60.54394531,-2.257732153,0.124498487,10.15380955,-0.084068909,0.002931087,-0.016254211,33.203125,4.932844933
32.08000183,100280.375,60.56835938,-2.233790159,0.086191259,10.18253994,-0.08313629,-0.002264931,-0.01718683,32.2265625,5.054945055
32.09999847,100281.1875,60.53613281,-2.26730895,0.122104287,10.11071396,-0.079672284,-0.002398162,-0.014788668,23.4375,4.85958486
32.06000137,100280.6719,60.5078125,-2.303221941,0.105344877,10.15380955,-0.080471672,-0.002931087,-0.015854517,33.203125,4.810744811
32.06999969,100278.375,60.49804688,-2.257732153,0.117315881,10.13226128,-0.082203679,-0.003730475,-0.017053599,41.9921875,4.932844933
32.04999924,100279.1406,60.51855469,-2.331952572,0.093373865,10.12029076,-0.080604896,0.000133231,-0.017986218,42.96875,4.908424908
32.06999969,100279.4063,60.50976563,-2.303221941,0.081402861,10.21605873,-0.084735066,-0.000399694,-0.01612098,41.9921875,4.85958486
32.09000015,100281.0078,60.41894531,-2.284068346,0.158017308,10.10113716,-0.081137821,-0.001332312,-0.014921899,38.0859375,4.908424908
32.06000137,100280.3906,60.42675781,-2.296039343,0.08379706,10.10113716,-0.080338441,0.003730475,-0.014122511,35.15625,4.835164835
32.04999924,100278.5625,60.45898438,-2.324769735,0.081402861,10.07240677,-0.081670754,-0.002398162,-0.014921899,27.34375,4.85958486
32.04000092,100281.5625,60.48242188,-2.327163935,0.126892686,10.19690514,-0.080071971,-0.001598775,-0.015454824,35.15625,4.85958486
32.02999878,100281.0625,60.50488281,-2.298433542,0.110133275,10.11071396,-0.084335379,-0.001998469,-0.017320061,28.3203125,4.908424908
32.0,100282.8594,60.5703125,-2.329558372,0.129286885,10.12029076,-0.086067379,-0.003464012,-0.015321592,33.203125,4.908424908
32.0,100279.9688,60.59277344,-2.286462545,0.088585466,10.17296314,-0.081670754,0.000133231,-0.016520673,23.4375,4.835164835
31.98999977,100284.6719,60.62597656,-2.262520552,0.090979666,10.12986755,-0.080071971,-0.002398162,-0.015454824,43.9453125,4.85958486
31.97999954,100281.75,60.625,-2.341529369,0.169988319,10.15620327,-0.083802447,0.003863706,-0.016254211,41.9921875,4.957264957
31.98999977,100281.2344,60.66113281,-2.329558372,0.08379706,10.08916569,-0.080604896,0.000133231,-0.015588055,42.96875,4.85958486
31.97999954,100281.0625,60.671875,-2.279279947,0.126892686,10.11071396,-0.079672284,-0.003597243,-0.013589587,35.15625,4.835164835
31.96999931,100276.9297,60.69433594,-2.23139596,0.117315881,10.06761837,-0.083003066,-0.00106585,-0.014921899,25.390625,5.030525031
32.00999832,100282.3984,60.67480469,-2.281674147,0.114921682,10.12986755,-0.084335379,-0.005595712,-0.016520673,31.25000191,4.761904762
32.02999878,100280.5391,60.63183594,-2.281674147,0.055066638,10.15380955,-0.082203679,-0.005062787,-0.017586524,39.0625,4.932844933
32.02999878,100279.6172,60.62109375,-2.284068346,0.10055647,10.12747288,-0.081670754,-0.000532925,-0.017586524,42.96875,4.884004884
32.04000092,100279.9375,60.59765625,-2.279279947,0.079008654,10.15620327,-0.080871366,-0.002531394,-0.016920367,42.96875,4.932844933
32.04000092,100282.4219,60.56347656,-2.296039343,0.033518825,10.09395409,-0.08020521,-0.000932619,-0.018385911,41.9921875,4.835164835
32.04999924,100281.6797,60.53125,-2.284068346,0.086191259,10.13704967,-0.083269522,-0.00319755,-0.014921899,35.15625,4.908424908
32.04000092,100284.3828,60.54101563,-2.264914751,0.112527482,10.21605873,-0.084735066,-0.0042634,-0.01825268,32.2265625,4.932844933
32.0,100283.6875,60.62792969,-2.243366957,0.110133275,10.13944435,-0.079805516,-0.003464012,-0.019052068,24.4140625,4.957264957
31.97999954,100282.0313,60.67285156,-2.262520552,0.122104287,10.0508585,-0.080338441,-0.001332312,-0.017053599,36.1328125,4.884004884
31.97999954,100282.6094,60.671875,-2.298433542,0.117315881,10.11071396,-0.083003066,-0.002398162,-0.01505513,41.015625,4.884004884
32.00999832,100282.3984,60.66308594,-2.286462545,0.107739076,10.11789608,-0.079272583,-0.002664625,-0.017053599,38.0859375,4.908424908
32.00999832,100282.9766,60.65234375,-2.264914751,0.08379706,10.20887566,-0.08233691,-0.003597243,-0.015454824,31.25000191,4.85958486
32.02000046,100282.6094,60.60742188,-2.272097349,0.119710088,10.08198357,-0.079006128,-0.000133231,-0.015721286,27.34375,4.761904762
32.02000046,100280.5938,60.59667969,-2.255337954,0.095768064,10.14183807,-0.084202148,-0.002531394,-0.014921899,27.34375,4.810744811
32.04000092,100280.2813,60.59765625,-2.272097349,0.124498487,10.11550236,-0.085001536,0.000399694,-0.011990812,39.0625,4.85958486
32.04999924,100282.6563,60.58789063,-2.353500366,0.138863698,10.12986755,-0.082603365,-0.002264931,-0.017586524,42.96875,4.884004884
32.04000092,100281.5,60.5625,-2.300827742,0.129286885,10.19690514,-0.082603365,-0.001199081,-0.015321592,41.9921875,4.85958486
32.02000046,100282.1172,60.59472656,-2.298433542,0.057460841,10.02931118,-0.081137821,-0.00319755,-0.015987748,29.296875,4.85958486
32.04000092,100281.6719,60.57421875,-2.296039343,0.138863698,10.10592556,-0.081404284,0.0,-0.016653905,25.390625,4.761904762
32.06000137,100282.0,60.56640625,-2.353500366,0.153228909,10.17296314,-0.083669223,-0.003730475,-0.016920367,41.015625,4.932844933
32.06999969,100278.9531,60.54394531,-2.262520552,0.10295067,10.17535686,-0.084468603,-0.0021317,-0.016387442,41.9921875,4.85958486
32.08000183,100280.1406,60.55664063,-2.293645144,0.138863698,10.13944435,-0.081137821,0.000666156,-0.019584993,32.2265625,4.908424908
32.09999847,100282.8594,60.46679688,-2.303221941,0.098162271,10.10592556,-0.083402753,-0.002664625,-0.014122511,29.296875,4.932844933
32.09999847,100284.2188,60.52539063,-2.288856745,0.047884032,10.09634876,-0.080738127,-0.003863706,-0.014921899,25.390625,4.932844933
32.11999893,100278.9219,60.421875,-2.279279947,0.129286885,10.06761837,-0.083003066,-0.000399694,-0.01825268,27.34375,4.810744811
32.08000183,100282.7969,60.44042969,-2.329558372,0.143652096,10.09156036,-0.08233691,-0.000932619,-0.015454824,36.1328125,4.761904762
32.11000061,100280.7031,60.42089844,-2.257732153,0.110133275,10.07719517,-0.082203679,-0.000666156,-0.01398928,36.1328125,4.884004884
32.09999847,100281.1875,60.43164063,-2.288856745,0.069431849,10.11071396,-0.08313629,-0.001332312,-0.016920367,40.0390625,4.884004884
32.08000183,100280.7188,60.46386719,-2.367865562,0.079008654,10.14183807,-0.078872897,-0.003597243,-0.015987748,42.96875,4.810744811
32.06999969,100281.8281,60.49804688,-2.298433542,0.081402861,10.13704967,-0.080738127,-0.003330781,-0.015454824,39.0625,4.85958486
32.08000183,100281.2891,60.47558594,-2.286462545,0.098162271,10.06282997,-0.08313629,-0.001598775,-0.017320061,30.2734375,4.981684982
32.09000015,100280.2031,60.453125,-2.317587137,0.081402861,10.08916569,-0.08207044,-0.001998469,-0.017719755,26.3671875,4.932844933
32.06999969,100281.4844,60.45214844,-2.276885748,0.1316811,10.15859795,-0.081803977,-0.000399694,-0.016254211,24.4140625,4.761904762
32.04000092,100282.5938,60.50585938,-2.331952572,0.076614454,10.09395409,-0.081803977,0.002797856,-0.012257273,35.15625,4.85958486
32.04999924,100279.375,60.51855469,-2.296039343,0.055066638,10.12747288,-0.081404284,-0.005462481,-0.015454824,35.15625,4.908424908
32.06999969,100281.6563,60.52148438,-2.245761156,0.079008654,10.16817474,-0.080871366,-0.001465544,-0.016387442,41.015625,4.835164835
32.06999969,100280.4531,60.55664063,-2.257732153,0.126892686,10.01973438,-0.081803977,-0.002264931,-0.013056661,41.9921875,4.932844933
32.06999969,100281.6016,60.48632813,-2.272097349,0.129286885,10.12507915,-0.084601834,-0.002664625,-0.015987748,41.015625,4.932844933
32.09000015,100281.125,60.48828125,-2.250549555,0.129286885,10.12986755,-0.081404284,-0.0021317,-0.017320061,35.15625,4.932844933
32.09999847,100279.7969,60.47851563,-2.288856745,0.023942016,10.12507915,-0.080738127,-0.00319755,-0.015588055,24.4140625,4.932844933
32.11999893,100279.7188,60.43359375,-2.217030764,0.1316811,10.12986755,-0.084335379,-0.005595712,-0.019185297,27.34375,4.835164835
32.11999893,100279.7578,60.40039063,-2.324769735,0.093373865,10.13944435,-0.079405814,-0.002531394,-0.01292343,42.96875,4.85958486
32.11999893,100279.0938,60.36425781,-2.207453966,0.124498487,10.16817474,-0.082470134,-0.002398162,-0.012523737,40.0390625,4.85958486
32.08000183,100279.1016,60.41796875,-2.293645144,0.146046311,10.06282997,-0.084335379,-0.002797856,-0.019052068,37.109375,4.884004884
32.09000015,100278.6406,60.43066406,-2.322375536,0.088585466,10.07958889,-0.081670754,-0.001998469,-0.01612098,34.1796875,4.932844933
32.09999847,100279.5469,60.43261719,-2.303221941,0.129286885,10.07240677,-0.084068909,-0.002398162,-0.016653905,23.4375,4.932844933
32.06999969,100278.375,60.47558594,-2.293645144,0.162805721,10.10831928,-0.081670754,-0.001865237,-0.015321592,29.296875,4.884004884
32.09999847,100277.7188,60.46679688,-2.329558372,0.086191259,10.16817474,-0.08207044,-0.000532925,-0.017453292,41.015625,4.85958486
32.09999847,100277.875,60.45605469,-2.288856745,0.098162271,10.12268448,-0.081670754,-0.00106585,-0.015854517,44.921875,4.957264957
32.09000015,100280.7188,60.46484375,-2.284068346,0.050278235,10.09395409,-0.078872897,0.001199081,-0.015454824,35.15625,4.908424908
32.08000183,100282.1563,60.47558594,-2.276885748,0.136469498,10.12029076,-0.086200617,-0.00319755,-0.019185297,27.34375,4.957264957
32.06000137,100281.9453,60.47363281,-2.288856745,0.081402861,10.21605873,-0.081537522,-0.000799387,-0.015987748,31.25000191,4.908424908
32.00999832,100279.8594,60.60546875,-2.260126352,0.090979666,10.19211674,-0.082203679,-0.001998469,-0.015454824,31.25000191,4.957264957
31.96999931,100280.2656,60.65917969,-2.26970315,0.162805721,10.15620327,-0.084735066,-0.004130168,-0.016520673,41.9921875,4.908424908
31.92000008,100280.875,60.78027344,-2.319981337,0.079008654,10.09874249,-0.081537522,0.003464012,-0.014388974,42.96875,4.932844933
31.93000031,100280.0156,60.8046875,-2.312798738,0.093373865,10.12747288,-0.081537522,-0.002531394,-0.019052068,42.96875,4.85958486
31.95000076,100280.2344,60.796875,-2.334346771,0.107739076,10.17056847,-0.084202148,-0.002931087,-0.015987748,35.15625,4.884004884
31.97999954,100279.6172,60.77734375,-2.288856745,0.114921682,10.11550236,-0.083003066,-0.000666156,-0.015321592,31.25000191,4.932844933
31.96999931,100284.5313,60.77441406,-2.262520552,0.110133275,10.05325317,-0.081137821,-0.003064318,-0.016520673,27.34375,4.932844933
31.92000008,100282.0313,60.85058594,-2.310404539,0.14844051,10.15141487,-0.083402753,-0.006661562,-0.014655436,27.34375,4.835164835
31.90999985,100279.9688,60.88378906,-2.296039343,0.107739076,10.22563553,-0.080871366,-0.001998469,-0.015588055,38.0859375,4.908424908
31.87999916,100280.8438,60.93652344,-2.319981337,0.069431849,10.12747288,-0.081404284,0.001598775,-0.016520673,40.0390625,4.85958486
31.85000038,100281.9531,60.98144531,-2.324769735,0.122104287,10.16817474,-0.081937209,-0.002931087,-0.014388974,31.25000191,4.835164835
31.84000015,100280.25,61.01367188,-2.212242365,0.114921682,10.16338634,-0.083669223,-0.0021317,-0.016254211,37.109375,4.932844933
31.84000015,100280.125,61.03613281,-2.288856745,0.124498487,10.11550236,-0.083402753,-0.002797856,-0.01612098,35.15625,4.957264957
31.86000061,100283.0547,61.05078125,-2.22900176,0.062249243,10.14902115,-0.084468603,0.001465544,-0.014255743,39.0625,4.932844933
31.88999939,100279.8125,61.0078125,-2.315192938,0.119710088,10.09634876,-0.082603365,-0.001199081,-0.01505513,42.96875,4.957264957
31.92000008,100280.1797,60.9765625,-2.331952572,0.107739076,10.10353088,-0.082470134,-0.0021317,-0.015987748,41.9921875,4.908424908
31.93000031,100279.8984,60.95605469,-2.291250944,0.088585466,10.12029076,-0.082869835,-0.004529862,-0.01505513,37.109375,4.957264957
31.94000053,100280.5156,60.921875,-2.319981337,0.095768064,10.10831928,-0.081803977,0.002398162,-0.019052068,33.203125,4.932844933
31.94000053,100279.125,60.90917969,-2.303221941,0.050278235,10.16099167,-0.079672284,-0.00106585,-0.017586524,27.34375,4.932844933
31.95999908,100278.6484,60.88964844,-2.260126352,0.134075299,10.12029076,-0.081670754,-0.003863706,-0.015588055,22.4609375,4.957264957
31.95999908,100278.8828,60.87792969,-2.293645144,0.110133275,10.13704967,-0.081404284,-0.005462481,-0.016787136,31.25000191,4.981684982
31.96999931,100282.6328,60.890625,-2.221819162,0.138863698,10.13226128,-0.081271052,0.000932619,-0.017586524,38.0859375,4.810744811
31.96999931,100284.0156,60.90429688,-2.310404539,0.117315881,10.22563553,-0.08207044,-0.003464012,-0.014655436,40.0390625,4.85958486
31.98999977,100282.2656,60.90527344,-2.284068346,0.134075299,10.00058079,-0.08207044,0.001865237,-0.013589587,41.9921875,4.932844933
32.00999832,100279.8047,60.89550781,-2.26970315,0.093373865,10.10113716,-0.084601834,-0.006661562,-0.016653905,46.875,4.85958486
32.02000046,100281.6328,60.8515625,-2.248155355,0.107739076,10.15620327,-0.081803977,0.0,-0.01385605,37.109375,4.957264957
32.02999878,100281.6406,60.79492188,-2.315192938,0.158017308,10.09156036,-0.081004597,0.000532925,-0.016787136,27.34375,4.932844933
32.02000046,100280.5938,60.77050781,-2.329558372,0.071826048,10.18253994,-0.08207044,-0.000799387,-0.01612098,26.3671875,4.835164835
32.02000046,100281.5781,60.74707031,-2.30561614,0.074220255,10.18972206,-0.082470134,-0.001465544,-0.01718683,26.3671875,4.932844933
32.04000092,100278.9844,60.75976563,-2.262520552,0.10055647,10.10831928,-0.08207044,0.001732006,-0.014788668,35.15625,5.054945055
32.02000046,100281.5156,60.734375,-2.26730895,0.126892686,10.09395409,-0.081137821,-0.000932619,-0.017852986,42.96875,4.932844933
32.04000092,100280.8906,60.72558594,-2.331952572,0.10295067,10.17296314,-0.082203679,-0.001598775,-0.015321592,39.0625,4.810744811
32.04999924,100282.7656,60.69238281,-2.303221941,0.110133275,10.0317049,-0.082869835,-0.002264931,-0.01292343,40.0390625,4.810744811
32.06000137,100281.5391,60.67089844,-2.260126352,0.079008654,10.12747288,-0.083935678,-0.004529862,-0.019185297,37.109375,4.957264957
32.08000183,100284.1172,60.62695313,-2.26970315,0.138863698,10.13465595,-0.081537522,-0.002398162,-0.017586524,31.25000191,4.85958486
32.09999847,100284.2344,60.58300781,-2.260126352,0.098162271,10.12507915,-0.081803977,0.001199081,-0.016787136,27.34375,4.85958486
32.08000183,100282.1563,60.56835938,-2.334346771,0.098162271,10.16099167,-0.086999997,-0.001465544,-0.019185297,27.34375,4.981684982
32.06999969,100282.5234,60.56835938,-2.300827742,0.093373865,10.07480049,-0.082470134,0.000399694,-0.014522205,32.2265625,5.030525031
32.06999969,100282.125,60.57910156,-2.286462545,0.093373865,10.14423275,-0.080871366,-0.002931087,-0.015188362,39.0625,4.810744811
32.08000183,100280.0234,60.54492188,-2.293645144,0.136469498,10.13944435,-0.085667685,-0.001465544,-0.016787136,42.96875,4.957264957
32.09999847,100280.3203,60.57128906,-2.312798738,0.10055647,10.07001209,-0.083269522,-0.005728943,-0.014388974,40.0390625,4.957264957
32.09999847,100280.4063,60.54882813,-2.264914751,0.107739076,10.20169353,-0.079805516,0.000399694,-0.016787136,32.2265625,4.810744811
32.11000061,100280.5313,60.51367188,-2.327163935,0.14844051,10.15380955,-0.086067379,-0.004529862,-0.017453292,29.296875,4.85958486
32.13000107,100281.0313,60.48144531,-2.355894566,0.071826048,10.10831928,-0.080338441,0.0,-0.019451762,25.390625,4.835164835
32.13000107,100280.3438,60.45996094,-2.26730895,0.10055647,10.13226128,-0.081803977,-0.001865237,-0.016787136,28.3203125,4.957264957
32.13000107,100282.1875,60.42480469,-2.272097349,0.174776718,10.12268448,-0.082203679,-0.003597243,-0.018385911,35.15625,4.932844933
32.11000061,100280.4063,60.44433594,-2.317587137,0.134075299,10.10831928,-0.077673815,-0.003464012,-0.016787136,39.0625,4.932844933
32.09999847,100280.9844,60.44433594,-2.329558372,0.081402861,10.07958889,-0.083003066,0.000133231,-0.015854517,43.9453125,4.957264957
32.11999893,100280.9922,60.4453125,-2.257732153,0.158017308,10.07958889,-0.08207044,-0.001465544,-0.015721286,36.1328125,4.932844933
32.13000107,100282.5313,60.45996094,-2.30801034,0.081402861,9.988609314,-0.082736596,-0.000532925,-0.01718683,42.96875,4.884004884
32.13000107,100280.7969,60.43652344,-2.317587137,0.114921682,10.17296314,-0.083402753,-0.002264931,-0.015188362,39.0625,4.85958486
32.13000107,100282.5938,60.44824219,-2.300827742,0.117315881,10.15620327,-0.083669223,-0.001865237,-0.017586524,35.15625,4.932844933
32.11000061,100280.0078,60.46777344,-2.26730895,0.045489833,10.18493366,-0.083935678,0.000399694,-0.017852986,29.296875,4.957264957
32.09999847,100280.125,60.44433594,-2.310404539,0.045489833,10.10113716,-0.085667685,-0.001732006,-0.01385605,27.34375,4.981684982
32.09000015,100279.625,60.453125,-2.288856745,0.146046311,10.10592556,-0.081803977,-0.001465544,-0.015721286,29.296875,4.957264957
32.09999847,100280.8125,60.44433594,-2.264914751,0.067037649,10.14662647,-0.084468603,-0.000266462,-0.017453292,41.015625,4.835164835
32.11999893,100283.3594,60.421875,-2.319981337,0.134075299,10.12507915,-0.085267991,-0.002264931,-0.014655436,46.875,4.85958486
32.11999893,100279.5313,60.44726563,-2.257732153,0.088585466,10.11550236,-0.08020521,0.001598775,-0.017586524,39.0625,4.957264957
32.11999893,100279.5859,60.46972656,-2.343923569,0.095768064,10.13704967,-0.081803977,-0.004396631,-0.017453292,31.25000191,4.957264957
32.13000107,100278.8438,60.44824219,-2.233790159,0.1316811,10.22084713,-0.085934147,-0.0021317,-0.016787136,25.390625,4.957264957
32.13000107,100277.625,60.41308594,-2.255337954,0.033518825,10.08198357,-0.080338441,-0.000399694,-0.015721286,29.296875,4.957264957
32.13999939,100281.2344,60.40234375,-2.298433542,0.138863698,10.14662647,-0.081137821,0.000932619,-0.014921899,31.25000191,4.957264957
